80@Easy@4,0,0,0,0,0,0,0,0,7,0,0,8,0,9,0,0,1,0,0,5,0,1,3,9,0,0,8,0,0,0,0,0,6,3,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,8,2,0,3,8,2,0,0,0,7,0,0,0,9,0,0,8,1,0,0,0,2,0,0,0,7,0,0,6@ @
81@Easy@0,0,0,4,0,0,0,0,0,2,8,4,7,0,0,9,0,0,0,0,5,2,8,0,0,0,3,0,0,0,9,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,3,0,0,1,2,5,0,6,7,6,0,0,0,0,0,0,8,1,0,4,0,0,0,0,2,3,0@ @
82@Hard@0,0,0,0,0,0,2,8,0,6,9,0,0,7,0,0,1,0,8,4,0,0,9,5,0,0,0,3,1,0,0,0,7,0,0,0,5,8,0,9,0,0,7,4,0,9,2,0,6,0,4,1,0,0,0,5,0,4,6,1,0,0,7,0,0,0,8,0,0,4,0,0,0,0,1,0,0,0,0,0,6@ @
86@Medium@0,0,3,0,0,9,5,0,6,0,1,8,0,5,0,0,2,0,0,0,0,0,0,0,0,0,7,9,0,0,7,0,0,3,6,0,6,0,7,0,1,0,4,0,2,0,0,5,0,6,4,0,0,9,7,0,0,0,0,1,0,0,8,8,2,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0@ @
87@Medium@5,0,0,0,6,0,0,8,0,0,0,1,0,4,0,0,6,0,0,3,0,0,0,0,5,9,0,0,4,0,2,0,5,9,1,0,6,0,2,0,0,0,0,0,0,8,1,0,3,0,0,4,0,0,0,0,0,0,9,0,0,0,1,0,6,5,8,0,0,0,0,0,0,2,0,4,0,0,0,0,7@ @
88@Medium@9,0,2,0,0,0,5,7,0,7,0,0,6,9,0,2,3,0,0,0,0,0,2,4,0,0,0,3,0,0,1,0,7,0,4,0,8,0,0,0,0,0,1,0,2,0,6,0,2,0,0,0,8,0,2,1,0,0,3,0,0,0,0,0,0,6,0,0,0,9,0,7,0,0,0,4,0,0,3,0,0@ @
89@Medium@0,0,0,0,0,0,2,0,3,0,8,6,9,0,5,0,0,0,0,0,0,7,0,0,0,0,9,0,0,4,1,0,8,6,0,0,6,0,0,0,0,4,0,0,7,0,1,0,0,5,9,0,8,2,5,0,9,2,0,0,0,0,0,1,4,0,0,0,0,0,2,0,8,7,0,0,0,0,0,1,4@ @
91@Easy@0,6,0,0,7,0,2,0,5,0,4,0,6,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,5,8,0,0,8,9,0,0,0,0,2,0,0,1,5,0,2,0,0,0,7,0,0,0,8,0,9,0,0@ @
92@Medium@0,0,9,0,8,4,0,2,0,0,5,0,0,0,0,0,8,0,0,8,4,6,0,0,5,1,0,0,9,0,3,0,0,0,0,1,0,6,0,9,0,0,0,0,0,8,7,0,0,0,0,2,9,0,5,1,0,0,0,0,7,4,0,7,0,0,0,4,3,0,0,0,0,0,0,0,2,5,0,0,6@ @
93@Easy@0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,7,6,0,7,1,4,9,0,0,0,4,0,0,0,5,8,0,0,0,0,6,2,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,9,0,0,0,2,0,1,0,0,0,0,8,9,6,5,7,0,0,0,0,0,0,5,2,8,0@ @
94@Hard@4,1,0,0,0,2,8,0,0,0,0,0,0,8,0,2,4,0,0,0,2,7,1,0,0,3,0,1,6,0,0,0,0,7,0,8,0,5,0,0,0,0,0,9,0,8,0,4,0,0,0,3,1,0,0,7,8,0,0,0,6,0,0,0,0,6,0,7,5,0,0,0,3,0,1,6,9,0,5,0,0@ @
96@Hard@7,0,0,0,0,1,0,4,0,0,0,2,0,0,9,1,0,0,1,0,0,0,6,3,0,0,5,0,0,3,5,9,0,0,0,7,0,9,6,0,7,2,0,0,0,0,0,0,0,0,8,2,5,0,0,0,4,2,0,7,3,6,8,0,0,7,0,0,0,0,0,0,3,1,0,0,0,6,0,0,0@ @
97@Hard@6,0,0,7,2,4,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,8,0,0,3,0,0,0,7,0,0,0,1,6,8,0,0,0,0,0,7,0,9,0,4,1,0,0,0,0,3,0,9,0,0,5,0,6,8,5,0,0,0,3,0,7,0,9,0,1,2,0,7,6,0,5,0@ @
98@Medium@7,0,9,0,0,0,3,0,0,0,0,2,0,0,0,8,0,0,0,3,0,0,0,0,9,1,7,3,1,0,0,0,6,2,8,9,0,0,0,0,0,1,0,0,0,0,0,0,0,9,5,7,4,0,4,0,0,0,7,8,0,0,6,0,2,1,5,0,9,0,0,0,0,0,0,0,2,3,0,0,0@ @
